Parameter,Unit,SyncRef UE 1,,
,,T1,T2,T3
NR RF Channel Number,,1,,
SL CCA model,,As specified in clause A.3.26.4.1,,
PCCA_SL_SyncRefUE_1,,0.75,,
PCCA_SL_SyncRefUE_2,,0.75,,
LCCA_SL,,4,,
SL communication resource pool configuration,,As specified in table A.3.21.2-1 and table A.3.21.2-2,,
Channel Bandwidth (BWchannel) Note3,MHz,"20(NPRB,c = 50) or  40(NPRB,c = 100)",,
SLSSID,,30,,
inCoverage,,TRUE,,
networkControlledSyncTx,,ON,,
Note1,dBm/30 kHz,-98,,
,dB,5.5,-3.5,5.5
PSBCH,dB,5.5,-3.5,5.5
PSBCH-RSRPNote2,dBm/30 kHz,-92.5,-101.5,-92.5
IoNote2,dBm/3.96 MHz,-70.2,-75.2,-70.2
Propagation condition,,AWGN,,
NOTE 1:Interference from other UEs and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 2:PSBCH-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves. Io level is based on the allocated PRBs for S-PSS/S-SSS/PSBCH symbols.NOTE 3:The UE is only required to be tested in one of the supported test configurations.NOTE 4:S-PSS Es/Noc and S-SSS Es/Noc are set the same as PSBCH Es/Noc.,,,,
