Parameter,,Unit,Test 1,,,
,,,Cell 1,Cell 2,Cell 3,
BWchannel Note 1,,MHz,10,5,,
Measurement bandwidth,,,22-27,10-15,,
PDSCH Reference measurement channel defined in A.3.1.1.1,,,R.0 FDD,R.5 FDD,,N/A
PDSCH allocation,,,13-36,7-17,,N/A
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2.1,,,R.6 FDD,R.11 FDD,,
OCNG Patterns defined in A.3.2.1 (FDD),,,OP.1 FDD,OP.15 FDD,OP.16 FDD,
Note2,Bands FDD_A,dBm/15 kHz,-117,( for Channel 1 +1dB),,
,"Bands FDD_B1, FDD_B2 Note 4",,-116.5,,,
,Bands FDD_C,,-116,,,
,Bands FDD_D,,-115.5,,,
,"Bands FDD_E, FDD_F",,-115,,,
,Bands FDD_G,,-114,,,
,Bands FDD_H,,-113.5,,,
,Bands FDD_N,,N/A,,,
RSRPNote2,Bands FDD_A,dBm/15 kHz,-121,(RSRP for Cell 1 +8dB),,(RSRP for Cell 1 +4dB)
,"Bands FDD_B1, FDD_B2 Note 4",,-120.5,,,
,Bands FDD_C,,-120,,,
,Bands FDD_D,,-119.5,,,
,"Bands FDD_E, FDD_F",,-119,,,
,Bands FDD_G,,-118,,,
,Bands FDD_H,,-117.5,,,
,Bands FDD_N,,N/A,,,
IoNote2,Bands FDD_A,dBm/9 MHz,-87.76,N/A,,
,"Bands FDD_B1, FDD_B2 Note 4",,-87.26,,,
,Bands FDD_C,,-86.76,,,
,Bands FDD_D,,-86.26,,,
,"Bands FDD_E, FDD_F",,-85.76,,,
,Bands FDD_G,,-84.76,,,
,Bands FDD_H,,-84.26,,,
,Bands FDD_A,dBm/4.5 MHz,N/A,(Io for Channel 1 +2.32dB),,
,"Bands FDD_B1, FDD_B2 Note 4",,,,,
,Bands FDD_C,,,,,
,Bands FDD_D,,,,,
,"Bands FDD_E, FDD_F",,,,,
,Bands FDD_G,,,,,
,Bands FDD_H,,,,,
,Bands FDD_N,,,-80.94,,
"Note 1:This test verifies the RRM requirement which is independent of channel bandwidth and is performed according to the principle defined in section A.3.6.1.Note 2:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 3:See Table A.9.1.6.2-1 for the other parameters.Note 4:For Band 74, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 1475.9-1510.9 MHz.",,,,,,
