Parameter,,Unit,Test 1,,,
,,,Cell 1,Cell 2,Cell 3,
BWchannel Note 1,,MHz,5,5,5,
Measurement bandwidth,,,10-15,10-15,10-15,
PDSCH Reference measurement channel defined in A.3.1.1.1,,,R.5 FDD,R.5 FDD,N/A,
PDSCH allocation,,,7-17,7-17,-,
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2.1,,,R.11 FDD,R.11 FDD,R.11 FDD,
OCNG Patterns defined in A.3.2.1.15 (OP.15 FDD) and A.3.2.1.26 (OP.16 FDD),,,OP.15 FDD,OP.15 FDD,OP.16 FDD,
Note2,Bands FDD_A,dBm/15 kHz,-117,( for Channel 1 +1dB),,
,"Bands FDD_B1, FDD_B2 Note 6",,-116.5,,,
,Bands FDD_C,,-116,,,
,Bands FDD_D,,-115.5,,,
,"Bands FDD_E, FDD_F",,-115,,,
,Bands FDD_G,,-114,,,
,Bands FDD_H,,-113.5,,,
,Bands FDD_N,,-110.5,,,
RSRPNote2,Bands FDD_A,dBm/15 kHz,-121,(RSRP for Cell 1 +8dB),,(RSRP for Cell 1 +4dB)
,"Bands FDD_B1, FDD_B2 Note 6",,-120.5,,,
,Bands FDD_C,,-120,,,
,Bands FDD_D,,-119.5,,,
,"Bands FDD_E, FDD_F",,-119,,,
,Bands FDD_G,,-118,,,
,Bands FDD_H,,-117.5,,,
,Bands FDD_N,,-114.5,,,
IoNote2,Bands FDD_A Note 5,dBm/4.5 MHz,-90.76,(Io for Channel 1 +5.33dB),,
,"Bands FDD_B1 Note 5, FDD_B2 Note 5, Note 6",,-90.26,,,
,Bands FDD_C Note 5,,-89.76,,,
,Bands FDD_D Note 5,,-89.26,,,
,"Bands FDD_E, FDD_F Note 5",,-88.76,,,
,Bands FDD_G Note 5,,-87.76,,,
,Bands FDD_H Note 5,,-87.26,,,
,Bands FDD_N Note 5,,-84.26,,,
"Note 1:This test verifies the RRM requirement which is independent of channel bandwidth and is performed according to the principle defined in section A.3.6.1.Note 2:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 3:See Table A.9.1.6.2-1 for the other parameters.Note 4:E-UTRA operating band groups are as defined in Section 3.5.Note 5:The test applies for E-UTRA operating bands in this band group which are supporting 5MHz + 5MHz channel bandwidth.Note 6:For Band 74, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 1475.9-1510.9 MHz.",,,,,,
