Parameters,,Test 1,,,
,,Units,Cell 1,Cell 2,Cell 3
E-UTRA RF Channel Number,,,1,2,2
BWchannel_CA,,MHz,10,10,10
DMTC period,,,N/A,N/A,160
DMTC period offset,,,N/A,N/A,10
Discovery signal occasion duration,,,N/A,N/A,1
Timeing offset to Cell 1,,s,-,0,3
Time alignment error between cell 2 and cell 1,,,-,Time alignment error as specified in 3GPP TS 36.104 [30] clause 6.5.3.1,-
Measurement bandwidth,,,22—27,22—27,22—27
PDSCH Reference measurement channel defined in A.3.1.1.1,,,R.0 FDD,R.0 FDD,-
PDSCH allocation,,,13—36,13—36,-
PDCCH/PCFICH/PHICH Reference measurement channel defined  in A.3.1.2.1,,,R.6 FDD,R.6FDD,R.6 FDD
OCNG Patterns defined in A.3.2.1.1 (OP.1 FDD) and A.3.2.1.2 (OP.2 FDD),,,OP.1FDD,OP.1FDD,OP.2FDD
PBCH_RA,,dB,0,0,0
PBCH_RB,,,,,
PSS_RA,,,,,
SSS_RA,,,,,
PCFICH_RB,,,,,
PHICH_RA,,,,,
PHICH_RB,,,,,
PDCCH_RA,,,,,
PDCCH_RB,,,,,
PDSCH_RA,,,,,
PDSCH_RB,,,,,
OCNG_RANote1,,,,,
OCNG_RBNote1,,,,,
Note2,Bands FDD_A,dBm/15 kHz,-119.5,-116,-116
,"Bands FDD_B1, FDD_B2 Note 9",,-119,-115.5,-115.5
,Bands FDD_C,,-118.5,-115,-115
,Bands FDD_D,,-118,-114.5,-114.5
,"Bands FDD_E, FDD_F Note 6",,-117.5,-114,-114
,Bands FDD_G,,-116.5,-113,-113
,Bands FDD_H,,-116,-112.5,-112.5
,,dB,-4.0,-5.46,-5.46
RSRPNote3,Bands FDD_A,dBm/15 kHz,-123.5,-120,-120
,"Bands FDD_B1, FDD_B2 Note 9",,-123,-119.5,-119.5
,Bands FDD_C,,-122.5,-119,-119
,Bands FDD_D,,-122,-118.5,-118.5
,"Bands FDD_E, FDD_F Note 6",,-121.5,-118,-118
,Bands FDD_G,,-120.5,-117,-117
,Bands FDD_H,,-120,-116.5,-116.5
RSRQNote3,Bands FDD_A,dB,-16.25,-17.34,-17.34
,"Bands FDD_B1, FDD_B2 Note 9",,,,
,Bands FDD_C,,,,
,Bands FDD_D,,,,
,"Bands  FDD_E, FDD_F Note 6",,,,
,Bands FDD_G,,,,
,Bands FDD_H,,,,
IoNote3,Bands FDD_A,dBm/9 MHz,-90.26,-85.67,-85.67
,"Bands FDD_B1, FDD_B2 Note 9",,-89.76,-85.17,-85.17
,Bands FDD_C,,-89.26,-84.67,-84.67
,Bands FDD_D,,-88.76,-84.17,-84.17
,"Bands FDD_E, FDD_F Note 6",,-88.26,-83.67,-83.67
,Bands FDD_G,,-87.26,-82.67,-82.67
,Bands FDD_H,,-86.76,-82.17,-82.17
,,dB,-4.0,-4.0,-4.0
Propagation condition,,-,AWGN,,
"Note 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 3:RSRQ, RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 4:RSRP and RSRQ minimum requirements are specified assuming independent interference and noise at each receiver antenna port.Note 5:The selection of the bands for testing depends on the configuration of the carrier aggregation supported by the UEsNote 6:For Band 26, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 865-894 MHz.Note 7:This test verifies the RRM requirement which is independent of channel bandwidth and is performed according to the principle defined in section A.3.6.1.Note 8:E-UTRA operating band groups are as defined in Section 3.5.Note 9:For Band 74, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 1475.9-1510.9 MHz.",,,,,
