Parameter,,Unit,Test 1,,Test 2,
,,,Cell 1,Cell 2,Cell 1,Cell 2
E-UTRA RF Channel Number,,,1,2,1,2
BWchannel,,MHz,10,10,10,10
Gap Pattern Id,,,0,-,0,-
Special subframe configuration,,,6,6,6,6
Uplink/downlink configuration,,,1,1,1,1
Measurement bandwidth,,,22—27,22—27,22—27,22—27
PDSCH Reference measurement channel,,,R.18 TDD,-,R.18 TDD,-
PDSCH allocation,,,Follows R.18 TDD,-,Follows R.18 TDD,-
MPDCCH Reference measurement channel,,,R.16 TDD,R.16 TDD,R.16 TDD,R.16 TDD
OCNG Patterns,,,OP.11 TDD,OP.2 TDD,OP.11 TDD,OP.2 TDD
PBCH_RA,,dB,0,0,0,0
PBCH_RB,,,,,,
PSS_RA,,,,,,
SSS_RA,,,,,,
PCFICH_RB,,,,,,
PHICH_RA,,,,,,
PHICH_RB,,,,,,
MPDCCH_RA,,,,,,
MPDCCH_RB,,,,,,
PDSCH_RA,,,,,,
PDSCH_RB,,,,,,
OCNG_RANote1,,,,,,
OCNG_RBNote1,,,,,,
Note2,Bands TDD-M1_A,dBm/15 kHz,-78.5,-78.5,-98.5,-108
,Bands TDD-M1_C,,,,,-107
,Bands TDD-M1_E,,,,,-106
,,dB,-12,12,-12,-12
RSRPNote3,Bands TDD-M1_A,dBm/15 kHz,-90.5,-90.5,-110.5,-120
,Bands TDD-M1_C,,,,,-119
,Bands TDD-M1_E,,,,,-118
IoNote3,Bands TDD-M1_A,dBm/9 MHz,-50.45,-50.45,-70.45,-86.76
,Bands TDD-M1_C,,,,,-85.76
,Bands TDD-M1_E,,,,,-84.76
,,dB,-12,-12,-12,-12
Propagation condition,,-,AWGN,AWGN,AWGN,AWGN
Antenna Configuration,,,1x1,1x1,1x1,1x1
Note 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 3:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 4:E-UTRA operating band groups are as defined in Section 3.5.,,,,,,
