Parameters,,Units,Combination,Test 1,,
,,,,Cell 1,Cell 2,Cell 3
BWchannel_CA Note1,,MHz,20MHz+10MHz,"20MHz: NRB,c = 100","10MHz: NRB,c = 50",
,,,10MHz+20MHz,"10MHz: NRB,c = 50","20MHz: NRB,c = 100",
Measurement bandwidth,,,20MHz+10MHz,47-52,22-27,
,,,10MHz+20MHz,22-27,47-52,
PDSCH Reference measurement channel defined in A.3.1.1.2,,,20MHz+10MHz,R.3 TDD,R.0 TDD,N/A
,,,10MHz+20MHz,R.0 TDD,R.3 TDD,
PDSCH allocation,,,20MHz+10MHz,38-61,13-36,N/A
,,,10MHz+20MHz,13-36,38-61,
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2.2,,,20MHz+10MHz,R.10 TDD,R.6 TDD,R.6 TDD
,,,10MHz+20MHz,R.6 TDD,R.10 TDD,R.10 TDD
OCNG Patterns defined in A.3.2.2 (TDD),,,20MHz+10MHz,OP.7 TDD,OP.1TDD,OP.2 TDD
,,,10MHz+20MHz,OP.1TDD,OP.7 TDD,OP.8 TDD
IoNote2,Bands TDD_A,dBm/BWchannel,All,"-90.26 + 10log(NRB,c/50)",N/A,
,Bands TDD_C,,,"-89.26 + 10log(NRB,c/50)",,
,Bands TDD_E,,,"-88.26 + 10log(NRB,c/50)",,
,Bands TDD_A,dBm/BWchannel,All,N/A,"-85.67 + 10log(NRB,c/50)",
,Bands TDD_C,,,,"-84.67 + 10log(NRB,c/50)",
,Bands TDD_E,,,,"-83.67 + 10log(NRB,c/50)",
Note 1:This test verifies the RRM requirement which is independent of channel bandwidth and is performed according to the principle defined in section A.3.6.1.Note 2:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 3:See Table A.9.2.6.2-1 for the other parameters.,,,,,,
