Parameter,,Unit,Test 1,,Test 2,
,,,Cell 1,Cell 2,Cell 1,Cell 2
E-UTRA RF Channel Number,,,1,2,1,2
BWchannel,,MHz,5,5,5,5
Gap Pattern Id,,,0,-,0,-
Measurement bandwidth,,,22—27,22—27,22—27,22—27
PDSCH Reference measurement channel,,,R.30 FDD,-,R.30 FDD z,-
PDSCH allocation,,,Follow R.30 FDD,-,Follow R.30 FDD,-
MPDCCH Reference measurement channel,,,R.26 FDD,R.26 FDD,R.26 FDD,R.26 FDD
OCNG Patterns,,,OP.22 FDD,OP.19 FDD,OP.22 FDD,OP.19 FDD
PBCH_RA,,dB,0,0,0,0
PBCH_RB,,,,,,
PSS_RA,,,,,,
SSS_RA,,,,,,
PCFICH_RB,,,,,,
PHICH_RA,,,,,,
PHICH_RB,,,,,,
MPDCCH_RA,,,,,,
MPDCCH_RB,,,,,,
PDSCH_RA,,,,,,
PDSCH_RB,,,,,,
OCNG_RANote1,,,,,,
OCNG_RBNote1,,,,,,
Note2,Bands FDD-M1_A,dBm/15 kHz,-75.5,-75.5,-95.5,-105
,Bands FDD-M1_B,,,,,-104.5
,Bands FDD-M1_C,,,,,-104
,Bands FDD-M1_D,,,,,-103.5
,"Bands FDD-M1_E, FDD-M1_F Note 4",,,,,-103
,Bands FDD-M1_G,,,,,-102
,Bands FDD-M1_H,,,,,-101.5
,,dB,-12,-12,-12,-12
RSRPNote3,Bands FDD-M1_A,dBm/15 kHz,-87.5,-87.5,-107.5,-117
,Bands FDD-M1_B,,,,,-116.5
,Bands FDD-M1_C,,,,,-116
,Bands FDD-M1_D,,,,,-115.5
,"Bands FDD-M1_E, FDD-M1_F Note 4",,,,,-115
,Bands FDD-M1_G,,,,,-114
,Bands FDD-M1_H,,,,,-113.5
IoNote3,Bands FDD-M1_A,dBm/4.5 MHz,-50.45,-50.45,-70.45,-86.76
,Bands FDD-M1_B,,,,,-86.26
,Bands FDD-M1_C,,,,,-85.76
,Bands FDD-M1_D,,,,,-85.26
,"Bands FDD-M1_E, FDD-M1_F Note 4",,,,,-84.76
,Bands FDD-M1_G,,,,,-83.76
,Bands FDD-M1_H,,,,,-83.26
,,dB,-12,-12,-12,-12
Propagation condition,,-,AWGN,AWGN,AWGN,AWGN
Antenna Configuration,,,1x1,1x1,1x1,1x1
"Note 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 3:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 4:For Band 26, the tests shall be performed with the carrier frequency of assigned E-UTRA channel bandwidth within 865-894 MHz.Note 5:E-UTRA operating band groups are as defined in Section 3.5.",,,,,,
