Parameter,,Unit,Test 1,,,
,,,Cell 1,Cell 2,Cell3,
E-UTRA RF Channel Number,,,1,2,2,
BWchannel,,MHz,10,10,10,
Timing offset to cell1,,s,-,0,3,
Time alignment error between cell 2 and cell 1,,,-,Time alignment error as specified in 3GPP TS 36.104 [30] clause 6.5.3.1.,-,
DMTC period,,ms,160,160,,
DMTC period offset,,ms,0,10,,
Discovery signal occasion duration,,ms,1,1,,
CSI-RS resource configuration,,,2,4,,6
CSI-RS periodicity,,ms,10,10,,10
CSI-RS subframe offset,,ms,0,0,,0
CSI-RS individual offset[2],,dB,0,0,,0
CSI-RS muting,,,Enable,Enable,,Enable
Measurement bandwidth,,,22—27,,,
PDSCH Reference measurement channel defined in A.3.1.1.1,,,R.0 FDD,R.0 FDD,-,
PDSCH allocation,,,13—36,13—36,-,
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2.1,,,R.6 FDD,,,
OCNG Patterns defined in A.3.2.1.1 (OP.1 FDD) and A.3.2.1.2 (OP.2 FDD),,,OP.1 FDD,OP.1 FDD,OP.2 FDD,
PBCH_RA,,dB,0,0,0,
PBCH_RB,,,,,,
PSS_RA,,,,,,
SSS_RA,,,,,,
PCFICH_RB,,,,,,
PHICH_RA,,,,,,
PHICH_RB,,,,,,
PDCCH_RA,,,,,,
PDCCH_RB,,,,,,
PDSCH_RA,,,,,,
PDSCH_RB,,,,,,
OCNG_RANote1,,,,,,
OCNG_RBNote,,,,,,
p-C-r10[2],,dB,-6,-6,-6,
Note2,Bands FDD_A,dBm/15 kHz,-117,( for Channel 1 +1dB),,
,"Bands FDD_B1, FDD_B2 Note 10",,-116.5,,,
,Bands FDD_C,,-116,,,
,Bands FDD_D,,-115.5,,,
,"Bands FDD_E, FDD_F Note 6",,-115,,,
,Bands FDD_G,,-114,,,
,Bands FDD_H,,-113.5,,,
CRS,,dB,-4,0.46,-5.76,
CSI-RS,,dB,2,6.46,0.24,
RSRPNote3,Bands FDD_A,dBm/15 kHz,-121,(RSRP for Cell 1 +8dB),(RSRP for Cell 1 +4dB),
,"Bands FDD_B1, FDD_B2 Note 10",,-120.5,,,
,Bands FDD_C,,-120,,,
,Bands FDD_D,,-119.5,,,
,"Bands FDD_E, FDD_F Note 6",,-119,,,
,Bands FDD_G,,-118,,,
,Bands FDD_H,,-117.5,,,
CSI-RSRPNote3,Bands FDD_A,dBm/15 kHz,-115,(CSI-RSRP for Cell 1 +8dB),(CSI-RSRP for Cell 1 +4dB),
,"Bands FDD_B1, FDD_B2 Note 10",,-114.5,,,
,Bands FDD_C,,-114,,,
,Bands FDD_D,,-113.5,,,
,"Bands FDD_E, FDD_F Note 6",,-113,,,
,Bands FDD_G,,-112,,,
,Bands FDD_H,,-111.5,,,
IoNote3,Bands FDD_A,dBm/9 MHz,-87.76,(Io for Channel 1 +5.33dB),,
,"Bands FDD_B1, FDD_B2 Note 10",,-87.26,,,
,Bands FDD_C,,-86.76,,,
,Bands FDD_D,,-86.26,,,
,"Bands FDD_E, FDD_F Note 6",,-85.76,,,
,Bands FDD_G,,-84.76,,,
,Bands FDD_H,,-84.26,,,
CRS,,dB,-4,3,-1,
CSI-RS,,dB,2,9,5,
Propagation condition,,-,AWGN,,,
"Note 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 3:RSRP, CSI-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves. Io levels are calculated in CRS symbols of measurement subframe.Note 4:RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.Note 5:The selection of the bands for testing depends on the configuration of the carrier aggregation supported by the UEs.Note 6:For Band 26, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 865-894 MHz.Note 7:This test verifies the RRM requirement which is independent of channel bandwidth and is performed according to the principle defined in section A.3.6.1.Note 8:E-UTRA operating band groups are as defined in Section 3.5.Note9:DMTC configurations are provided to the UE in the measDS-Config (in TS36.331) before the beginning of the test.Note 10:For Band 74, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 1475.9-1510.9 MHz.",,,,,,
