Parameter,,Unit,Test 1,,
,,,Cell 1,Cell 2,Cell3
Frame structure,,,FDD,FS3,FS3
E-UTRA RF Channel Number,,,1,2,2
BWchannel,,MHz,"5 MHz:NRB,c = 2510 MHz: NRB,c = 5020 MHz:NRB,c = 100","20 MHz:NRB,c = 100","20 MHz:NRB,c = 100"
Timing offset to Cell 1,,s,-,0,3
Uplink/downlink configuration,,,-,Note10,Note10
Time alignment error relative to cell 1 Note 11,,,-,TAE,-
DMTC period,,ms,-,40,40
DMTC period offset,,ms,-,10,10
Discovery signal occasion duration,,ms,-,1,1
CSI-RS resource configuration,,,-,1,6
CSI-RS subframe offset,,ms,-,0,0
CSI-RS individual offset[2],,dB,-,0,0
LBT model,,,-,-,A.3.17
Measurement bandwidth,,,5 MHz: 10—1510 MHz: 22—2720 MHz: 47—52,47—52,47—52
PDSCH Reference measurement channel defined in A.3.1.1,,,5 MHz: R.5 FDD 10 MHz: R.0 FDD20 MHz: R.4 FDD,R.0 FS3,-
PDSCH allocation,,,5 MHz: 7-1710 MHz: 13-3620 MHz: 38-61,38—61,-
PDCCH/PCFICH/PHICH Reference measurement channel defined in A.3.1.2,,,5 MHz: R.11 FDD 10 MHz: R.6 FDD20 MHz: R.10 FDD,R.0 FS3,R.0 FS3
OCNG Patterns defined in A.3.2,,,5 MHz: OP.15 FDD 10 MHz: OP.1 FDD20 MHz: OP.11 FDD,OP.13 FDD,OP.14 FDD
PBCH_RA,,dB,0,0,0
PBCH_RB,,,,,
PSS_RA,,,,,
SSS_RA,,,,,
PCFICH_RB,,,,,
PHICH_RA,,,,,
PHICH_RB,,,,,
PDCCH_RA,,,,,
PDCCH_RB,,,,,
PDSCH_RA,,,,,
PDSCH_RB,,,,,
OCNG_RANote1,,,,,
OCNG_RBNote,,,,,
Note2,Bands FDD_A,dBm/15 kHz,-117,-,-
,"Bands FDD_B1, FDD_B2 Note 12",,-116.5,,
,Bands FDD_C,,-116,,
,Bands FDD_D,,-115.5,,
,"Bands FDD_E, FDD_F Note 6",,-115,,
,Bands FDD_G,,-114,,
,Bands FDD_H,,-113.5,,
,Bands FS3_G,,-,(for Channel 1 + 1 dB),
CRS,,dB,-4,0.46,-5.76
CSI-RSNote3,,dB,-,6.46,0.24
RSRPNote3,Bands FDD_A,dBm/15 kHz,-121,-,-
,"Bands FDD_B1, FDD_B2 Note 12",,-120.5,,
,Bands FDD_C,,-120,,
,Bands FDD_D,,-119.5,,
,"Bands FDD_E, FDD_F Note 6",,-119,,
,Bands FDD_G,,-118,,
,Bands FDD_H,,-117.5,,
,Bands FS3_G,,-,RSRP for Cell 1 + 8 dB),RSRP for Cell 1 + 4 dB)
CSI-RSRPNote3,Bands FS3_G,dBm/15 kHz,-,RSRP for Cell 2 + 6 dB),RSRP for Cell 3 + 6 dB)
IoNote3,Bands FDD_A,dBm/ BWchannel,"-87.76+10log(NRB,c/50)",-,-
,"Bands FDD_B1, FDD_B2 Note 12",,"-87.26+10log(NRB,c/50)",,
,Bands FDD_C,,"-86.76+10log(NRB,c/50)",,
,Bands FDD_D,,"-86.26+10log(NRB,c/50)",,
,"Bands FDD_E, FDD_F Note 6",,"-85.76 +10log(NRB,c/50)",,
,Bands FDD_G,,"-84.76 +10log(NRB,c/50)",,
,Bands FDD_H,,"-84.26 +10log(NRB,c/50)",,
,Bands FS3_G,,-,(Io for Channel 1 + 5.33 dB +10log(NRB channel2 / NRB channel 1)),
CRS,,dB,-4,3,-1
CSI-RS,,dB,-,9,5
Propagation condition,,-,AWGN,AWGN,AWGN
Antenna Configuration,,-,1x2,1x2,1x2
"Note 1:OCNG shall be used such that cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols. For cells with LBT model, OCNG is transmitted only in subframes with downlink transmission bursts, and is not transmitted during muted subframes or during DMTC windows.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 3:CSI-RS Es/Iot, RSRP, CSI-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves. Io levels are calculated in CRS symbols of measurement subframe.Note 4:RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.Note 5:The selection of the bands for testing depends on the configuration of the carrier aggregation supported by the UEs.Note 6:For Band 26, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 865-894 MHz.Note 7:VoidNote 8:E-UTRA operating band groups are as defined in Section 3.5.Note 9:DMTC configurations are provided to the UE in the measDS-Config (in TS36.331) before the beginning of the test.Note 10:Downlink only configuration.Note 11:Time alignment error (TAE) as specified in TS 36.104 [30] clause 6.5.3.1. The TAE value depends upon the type of carrier aggregation.Note 12:For Band 74, the tests shall be performed with the carrier frequency of the assigned E-UTRA channel bandwidth within 1475.9-1510.9 MHz.",,,,,
