Field,Value,,,Comment
,Test 1,Test 2,Test 3,
srsBandwidthConfiguration,bw5,bw5,bw5,
srsSubframeConfiguration,sc1,sc3,sc3,
ackNackSrsSimultaneousTransmission,FALSE,FALSE,FALSE,
srsMaxUpPTS,N/A,N/A,N/A,Not applicable for FDD
srsBandwidth,0,0,0,No hopping
srsHoppingBandwidth,hbw0,hbw0,hbw0,
frequencyDomainPosition,0,0,0,
duration,TRUE,TRUE,TRUE,Indefinite duration
Srs-ConfigurationIndex,7,77,317,"SRS periodicity of 10ms, 80ms and 320ms for Test 1, 2 and 3, respectively."
transmissionComb,0,0,0,
cyclicShift,cs0,cs0,cs0,No cyclic shift
SRS-AntennaPort,an1,,,Number of antenna ports used for SRS transmission
Note 1:For further information see clause 6.3.2 in TS 36.331.,,,,
