Parameter,,,Unit,Cell 1,Cell 2,Cell 3
,,,,T1 ~ T4,T1 ~ T4,T1 ~ T4
NR RF Channel Number,,,,1,2,2
Duplex mode,,"Config 1, 1A",,FDD,,
,,"Config 2, 3, 2A, 3A",,TDD,,
TDD configuration,,"Config 1, 1A",,Not Applicable,,
,,"Config 2, 2A",,TDDConf.1.1,,
,,"Config 3, 3A",,TDDConf.2.1,,
BWchannel,,"Config 1, 1A",MHz,"10: NPRB,c = 52",,
,,"Config 2, 2A",MHz,"10: NPRB,c = 52",,
,,"Config 3, 3A",MHz,"40: NPRB,c = 106",,
BWP BW,,"Config 1, 1A",MHz,"10: NPRB,c = 52",,
,,"Config 2, 2A",MHz,"10: NPRB,c = 52",,
,,"Config 3, 3A",MHz,"40: NPRB,c = 106",,
PDSCH Reference,,"Config 1, 1A",,SR.1.1 FDD,,
,,"Config 2, 2A",,SR.1.1 TDD,,
,,"Config 3, 3A",,SR.2.1 TDD,,
CORESET Reference Channel,,"Config 1, 1A",,CR.1.1 FDD,,
,,"Config 2, 2A",,CR.1.1 TDD,,
,,"Config 3, 3A",,CR.2.1 TDD,,
CP length,,"Config 1, 2, 3, 1A, 2A, 3A",,Normal,,
TRS configuration,,"Config 1, 1A",,TRS.1.1 FDD,,
,,"Config 2, 2A",,TRS.1.1 TDD,,
,,"Config 3, 3A",,TRS.1.2 TDD,,
OCNG Patterns,,"Config 1, 2, 3, 1A, 2A, 3A",,OP.1,,
SMTC Configuration,,"Config 1, 2, 3, 1A, 2A, 3A",,SMTC.1,,
SSB Configuration,,"Config 1,2, 1A, 2A",,SSB.1 FR1,,
,,"Config 3, 3A",,SSB.2 FR1,,
PDSCH/PDCCH subcarrier spacing,,"Config 1,2, 1A, 2A",kHz,15,,
,,"Config 3, 3A",kHz,30,,
PUCCH/PUSCH subcarrier spacing,,"Config 1,2, 1A, 2A",kHz,15,,
,,"Config 3, 3A",kHz,30,,
PRACH configuration,,"Config 1, 2, 3, 1A, 2A, 3A",,FR1 PRACH configuration 6,,
BWP configuration,Initial DL BWP,"Config 1, 2, 3, 1A, 2A, 3A",,DLBWP.0.1,,
,Dedicated DL BWP,"Config 1, 2, 3, 1A, 2A, 3A",,DLBWP.1.1,,
,Initial UL BWP,"Config 1, 2, 3, 1A, 2A, 3A",,ULBWP.0.1,,
,Dedicated UL BWP,"Config 1, 2, 3, 1A, 2A, 3A",,ULBWP.1.1,,
EPRE ratio of PSS to SSS,,"Config 1, 2, 3, 1A, 2A, 3A",dB,0,,
EPRE ratio of PBCH DMRS to SSS,,"Config 1, 2, 3, 1A, 2A, 3A",,,,
EPRE ratio of PBCH to PBCH DMRS,,"Config 1, 2, 3, 1A, 2A, 3A",,,,
EPRE ratio of PDCCH DMRS to SSS,,"Config 1, 2, 3, 1A, 2A, 3A",,,,
EPRE ratio of PDCCH to PDCCH DMRS,,"Config 1, 2, 3, 1A, 2A, 3A",,,,
EPRE ratio of PDSCH DMRS to SSS,,"Config 1, 2, 3, 1A, 2A, 3A",,,,
EPRE ratio of PDSCH to PDSCH DMRS,,"Config 1, 2, 3, 1A, 2A, 3A",,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,"Config 1, 2, 3, 1A, 2A, 3A",,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,"Config 1, 2, 3, 1A, 2A, 3A",,,,
Note2,,"Config 1, 2, 3, 1A, 2A, 3A",dBm/15kHz,-98,,
Note2,,"Config 1,2, 1A, 2A",dBm/SCS,-98,,
,,"Config 3, 3A",,-95,,
,,"Config 1, 2, 3, 1A, 2A, 3A",dB,11,-0.64,-0.64
,,"Config 1, 2, 3, 1A, 2A, 3A",dB,11,8,8
SSB_RP,,"Config 1,2, 1A, 2A",dBm/SCS,-87,-90,-90
,,"Config 3, 3A",dBm/SCS,-84,-87,-87
IoNote3,,"Config 1,2, 1A, 2A",dBm/9.36 MHz,-58.7,-58.7,-58.7
,,"Config 3, 3A",dBm/38.16 MHz,-52.62,-52.6,-52.6
Propagation condition,,"Config 1, 2, 3, 1A, 2A, 3A",-,AWGN,AWGN,AWGN
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,,,
