Parameter,,,Unit,T1,,T2,
,,,,Cell 1,Cell 2,Cell 1,Cell 2
Duplex mode,,Config 1,,FDD,TDD,FDD,TDD
,,"Config 2,3",,TDD,,,
TDD configuration,,Config 1,,N/A,TDDConf.1.1,N/A,TDDConf.1.1
,,Config 2,,TDDConf.1.1,,,
,,Config 3,,TDDConf.2.1,,,
BWchannel,,"Config 1,2",MHz,"10: NPRB,c = 52",,,
,,Config 3,,"40: NPRB,c = 106",,,
Downlink initial BWP Configuration,,,,DLBWP.0.1,,,
Downlink dedicated BWP Configuration,,,,DLBWP.1.1,,,
Uplink initial BWP configuration,,,,ULBWP.0.1,,,
Uplink dedicated BWP configuration,,,,ULBWP.1.1,,,
TCI state,,,,TCI.State.0,,,
TRS Configuration,,,,TRS.1.1 TDD,,,
PDSCH Reference measurement channel,,Config 1,,SR.1.1 FDD,SR.1.1 TDD,SR.1.1 FDD,SR.1.1 TDD
,,Config 2,,SR.1.1 TDD,SR.1.1 TDD,SR.1.1 TDD,SR.1.1 TDD
,,Config 3,,SR2.1 TDD,SR2.1 TDD,SR2.1 TDD,SR2.1 TDD
Dedicated CORESET parameters,,Config 1,,CCR.1.1 FDD,CCR.1.1 TDD,CCR.1.1 FDD,CCR.1.1 TDD
,,Config 2,,CCR.1.1 TDD,CCR.1.1 TDD,CCR.1.1 TDD,CCR.1.1 TDD
,,Config 3,,CCR.2.1 TDD,CCR.2.1 TDD,CCR.2.1 TDD,CCR.2.1 TDD
RMSI CORESET parameters,,Config 1,,CR.1.1 FDD,CR.1.1 TDD,CR.1.1 FDD,CR.1.1 TDD
,,Config 2,,CR.1.1 TDD,CR.1.1 TDD,CR.1.1 TDD,CR.1.1 TDD
,,Config 3,,CR2.1 TDD,CR2.1 TDD,CR2.1 TDD,CR2.1 TDD
OCNG Patterns,,,,OP.1,,,
SRS Configuration,"Config 1,2",,,SRS.4 TDD,,,
,Config 3,,,SRS.5 TDD,,,
SSB Configuration,"Config 1,2",,,SSB.1 FR1,,,
,Config 3,,,SSB.2 FR1,,,
SMTC configuration,,,,SMTC.1,,,
EPRE ratio of PSS to SSS,,,dB,0,,,
EPRE ratio of PBCH DMRS to SSS,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,
EPRE ratio of PDSCH to PDSCH DMRS,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,
Note2,,"Config 1,2,4,5",dBm/SCS,-104,,,
,,"Config 3,6",,-101,,,
,,,dB,17,,,
,,,dB,17,,,
SS-RSRPNote3,,"Config 1,2",dBm/SCS,-87,,,
,,Config 3,,-84,,,
SCH_RP Note 3,,,dBm/15 kHz,-87,,,
Propagation condition,,,-,AWGN,,,
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:SS-RSRP and SCH_RP levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:The uplink resources for CSI reporting are assigned to the UE prior to the start of time period T2.,,,,,,,
