Parameter,,Unit,Cell 1,Cell2,Cell 3,Cell4
Frequency Range,,,FR1,FR1,FR1,FR1
Duplex mode,Config 1,,TDD,TDD,TDD,TDD
TDD configuration,Config 1,,TDDConf.2.1 except thatS=’1 1DL: :2UL’;nrofDownlinkSymbols: 11nrofUplinkSymbols: 2,TDDConf.2.1 except thatS=’1 1DL: :2UL’;nrofDownlinkSymbols: 11nrofUplinkSymbols: 2,TDDConf.2.2,TDDConf.2.2
BWchannel,Config 1,MHz,"40: NPRB,c = 106","40: NPRB,c = 106","40: NPRB,c = 106","40: NPRB,c = 106"
Initial BWP Configuration,Config 1,,DLBWP.0.1,DLBWP.0.1,DLBWP.0.1,DLBWP.0.1
DL dedicated BWP configuration,Config 1,,DLBWP.1.1,DLBWP.1.1,DLBWP.1.1,DLBWP.1.1
UL dedicated BWP configuration,Config 1,,ULBWP.1.1,ULBWP.1.1,ULBWP.1.1,ULBWP.1.1
SRS configuration,Config 1,,"SRSConf.1 in Table A.4.4.1.1.1-3 is applied except that:resourceMappingstartPosition: 0resourceMappingnrofSymbols: n2periodicityAndOffset-p: sl20,5","SRSConf.1 in Table A.4.4.1.1.1-3 is applied except that:resourceMappingstartPosition: 0resourceMappingnrofSymbols: n2periodicityAndOffset-p: sl20,5","SRSConf.1 in Table A.4.4.1.1.1-3 is applied except that:resourceMappingstartPosition: 0resourceMappingnrofSymbols: n2periodicityAndOffset-p: sl20,3","SRSConf.1 in Table A.4.4.1.1.1-3 is applied except that:resourceMappingstartPosition: 0resourceMappingnrofSymbols: n2periodicityAndOffset-p: sl20,3"
PDSCH Reference measurement channel,Config 1,,SR.2.1 TDD,SR.2.1 TDD,SR.2.1 TDD,SR.2.1 TDD
RMSI CORESET parameters,Config 1,,CR.2.1 TDD,CR.2.1 TDD,CR.2.1 TDD,CR.2.1 TDD
Dedicated CORESET parameters,Config 1,,CCR.2.1 TDD,CCR.2.1 TDD,CCR.2.1 TDD,CCR.2.1 TDD
OCNG Patterns,,,OP.1,OP.1,OP.1,OP.1
SMTC Configuration,,,SMTC.1,SMTC.1,SMTC.1,SMTC.1
SSB Configuration,Config 1,,SSB.2 FR1,SSB.2 FR1,SSB.2 FR1,SSB.2 FR1
Correlation Matrix and Antenna Configuration,,,1x2 Low,1x2 Low,1x2 Low,1x2 Low
EPRE ratio of PSS to SSS,,dB,0,0,0,0
EPRE ratio of PBCH DMRS to SSS,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,
EPRE ratio of PDSCH to PDSCH DMRS,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,
powerControlOffsetSS,,dB,6,6,6,6
NocNote 2,,dBm/15 kHz,-104,-104,-104,-104
SS-RSRP Note 3,,dBm/SCS,-87,-87,-87,-87
Ês/Iot,,dB,14,14,14,14
Ês/Noc,,dB,14,14,14,14
NocNote 2,Config 1,dBm/SCS,-101,-101,-101,-101
IoNote3,Config 1,dBm/38.16 MHz,-55.79,-55.79,-55.79,-55.79
Time offset to Cell 1 Note 5,,s,-,0,9,9
Propagation Condition,,,AWGN,AWGN,AWGN,AWGN
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for Noc to be fulfilled.NOTE 3:SS-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:VoidNOTE 5:Receive time difference between slot boundaries of signals received from the two cells at the UE antenna connector including time alignment error between the two cells.,,,,,,
