Parameter,,,Unit,Value
,,,,Test 1
BWchannel,,Config 1,MHz,"10: NPRB,c = 52"
DL initial BWP configuration,,Config 1,,DLBWP.0.1
DL dedicated BWP configuration,,Config 1,,DLBWP.1.1
TDD Configuration,,Config 1,,Not Applicable
RMSI CORESET Reference Channel,,Config 1,,CR.1.1 FDD
Dedicated CORESET Reference Channel,,Config 1,,CCR.1.1 FDD
SSB Configuration,,Config 1,,SSB.23 FR1
SMTC Configuration,,Config 1,,SMTC.14
PDSCH/PDCCH subcarrier spacing,,Config 1,,15 kHz
OCNG parameters,,,,OP.1
CP length,,,,Normal
Correlation Matrix and Antenna Configuration,,,,2x2 Low
In sync transmission parameters,DCI format,,,1-0
,Number of Control OFDM symbols,,,2
,Aggregation level,,CCE,4
,Ratio of hypothetical PDCCH RE energy to average SSS RE energy,,dB,0
,Ratio of hypothetical PDCCH DMRS energy to average SSS RE energy,,dB,0
,DMRS precoder granularity,,,REG bundle size
,REG bundle size,,,6
Out of sync transmission parameters,DCI format,,,1-0
,Number of Control OFDM symbols,,,2
,Aggregation level,,CCE,8
,Ratio of hypothetical PDCCH RE energy to average SSS RE energy,,dB,4
,Ratio of hypothetical PDCCH DMRS energy to average SSS RE energy,,dB,4
,DMRS precoder granularity,,,REG bundle size
,REG bundle size,,,6
DRX,,,,OFF
Time offset between Cell 1 and Cell 2,,,us,3us
Switching pattern,,,,0000000000000000011111111110000000000000
gapDurationPCelltoSCell,,,,3
gapDurationSCelltoPCell,,,,4
Layer 3 filtering,,,,Enabled
T310 timer,,,ms,1000
T311 timer,,,ms,1000
N310,,,,1
N311,,,,1
CSI-RS configuration for CSI reporting,Config 1,,,CSI-RS.1.1 FDD
CSI-RS for tracking,Config 1,,,TRS.1.1 FDD
T1,,,s,0.2
T2,,,s,0.2
T3,,,s,0.24
T4,,,s,0.2
T5,,,s,0.88
D1,,,s,0.84
NOTE 1:All configurations are assigned to the UE prior to the start of time period T1.NOTE 2:UE-specific PDCCH is not transmitted after T1 starts.,,,,
