Parameter,,Unit,Cell1,Cell2,Cell3
Frequency Range,,,FR1,FR1,FR1
Duplex mode,Config 1,,FDD,TDD,TDD
TDD configuration,Config 1,,N/A,TDDConf.2.1 except that:S=’11DL: 1GP:2UL’;nrofDownlinkSymbols: 11nrofUplinkSymbols: 2,TDDConf.2.1 except that:S=’11DL: 1GP:2UL’;nrofDownlinkSymbols: 11nrofUplinkSymbols: 2
BWchannel,Config 1,,"10 MHz: NRB,c = 52","40 MHz: NRB,c = 106","40 MHz: NRB,c = 106"
Initial BWP Configuration,Config 1,,DLBWP.0.1,DLBWP.0.1,DLBWP.0.1
DL dedicated BWP configuration,Config 1,,DLBWP.1.1,DLBWP.1.1,DLBWP.1.1
UL dedicated BWP configuration,Config 1,,ULBWP.1.1,ULBWP.1.1,ULBWP.1.1
SRS configuration,Config 1,,"SRSConf.1 in Table A.4.4.1.1.1-3 is applied except that:resourceMappingstartPosition: 0resourceMappingnrofSymbols: n2periodicityAndOffset-p: sl10,6nrofSRS-Ports: ports2","SRSConf.1 in Table A.4.4.1.1.1-3 is applied except that:resourceMappingstartPosition: 0resourceMappingnrofSymbols: n2periodicityAndOffset-p: sl20,3nrofSRS-Ports: ports2","SRSConf.1 in Table A.4.4.1.1.1-3 is applied except that:resourceMappingstartPosition: 0resourceMappingnrofSymbols: n2periodicityAndOffset-p: sl20,3nrofSRS-Ports: ports2"
PDSCH Reference measurement channel,Config 1,,SR.1.1 FDD,SR.2.1 TDD,SR.2.1 TDD
RMSI CORESET parameters,Config 1,,CR.1.1 FDD,CR.2.1 TDD,CR.2.1 TDD
Dedicated CORESET parameters,Config 1,,CCR.1.1 FDD,CCR.2.1 TDD,CCR.2.1 TDD
OCNG Patterns,,,OP.1,OP.1,OP.1
SMTC Configuration,,,SMTC.1,SMTC.1,SMTC.1
SSB Configuration,Config 1,,SSB.1 FR1,SSB.2 FR1,SSB.2 FR1
Correlation Matrix and Antenna Configuration,,,2x2 Low,2x2 Low,2x2 Low
EPRE ratio of PSS to SSS,,dB,0,0,0
EPRE ratio of PBCH DMRS to SSS,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,
powerControlOffsetSS,,dB,6,6,6
NocNote 2,,dBm/15 kHz,-104,-104,-104
SS-RSRP Note 3,,dBm/SCS,-87,-87,-87
Ês/Iot,,dB,17,14,14
Ês/Noc,,dB,17,14,14
NocNote 2,Config 1,dBm/SCS,-104,-101,-101
IoNote3,Config 1,dBm/9.36 MHz,-58.96,-,-
,,dBm/38.16MHz,-,-55.79,-55.79
Time offset to Cell1 Note 5,,s,-,0,0
Propagation Condition,,,AWGN,AWGN,AWGN
Note 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for Noc to be fulfilled.Note 3:SS-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 4:VoidNote 5:Receive time difference between slot boundaries of signals received from the two cells at the UE antenna connector including time alignment error between the two cells.,,,,,
