Parameter,Unit,Test configuration,Cell 1,,,Cell 2,,
,,,T1,T2,T3,T1,T2,T3
TDD configuration,,1,N/A,,,N/A,,
,,2,TDDConf.1.1,,,TDDConf.1.1,,
,,3,TDDConf.2.1,,,TDDConf.2.1,,
PDSCH RMC configuration,,1,SR.1.1 FDD,,,SR.1.1 FDD,,
,,2,SR.1.1 TDD,,,SR.1.1 TDD,,
,,3,SR.2.1 TDD,,,SR.2.1 TDD,,
RMSI CORESET RMC configuration,,1,CR.1.1 FDD,,,CR.1.1 FDD,,
,,2,CR.1.1 TDD,,,CR.1.1 TDD,,
,,3,CR.2.1 TDD,,,CR.2.1 TDD,,
Dedicated CORESET RMC configuration,,1,CCR.1.1 FDD,,,CCR.1.1 FDD,,
,,2,CCR.1.1 TDD,,,CCR.1.1 TDD,,
,,3,CCR.2.1 TDD,,,CCR.2.1 TDD,,
OCNG Pattern,,"1, 2, 3",OP.1 defined in clause A.3.2.1,,,OP.1 defined in clause A.3.2.1,,
TRS configuration,,1,TRS.1.1 FDD,,,TRS.1.1 FDD,,
,,2,TRS.1.1 TDD,,,TRS.1.1 TDD,,
,,3,TRS.1.2 TDD,,,TRS.1.2 TDD,,
Initial DL BWP configuration,,"1, 2, 3",DLBWP.0.1,,,DLBWP.0.1,,
Initial UL BWP configuration,,"1, 2, 3",ULBWP.0.1,,,ULBWP.0.1,,
Active DL BWP configuration,,"1, 2, 3",DLBWP.1.1,N/A,N/A,N/A,N/A,DLBWP.1.1
Active UL BWP configuration,,"1, 2, 3",ULBWP.1.1,N/A,N/A,N/A,N/A,ULBWP.1.1
RLM-RS,,"1, 2, 3",SSB,,,SSB,,
,dB,1,1.54,-infinity,-infinity,-3.79,4,4
,,2,,,,,,
,,3,,,,,,
Note2,dBm/SCS,1,-98,,,,,
,,2,-98,,,,,
,,3,-95,,,,,
Note2,dBm/15 kHz,1,-98,,,,,
,,2,,,,,,
,,3,,,,,,
,dB,1,7,-infinity,-infinity,4,4,4
,,2,,,,,,
,,3,,,,,,
SS-RSRP Note3,dBm/SCS,1,-91,-infinity,-infinity,-94,-94,-94
,,2,-91,-infinity,-infinity,-94,-94,-94
,,3,-88,-infinity,-infinity,-91,-91,-91
Io,dBm/9.36 MHz,1,-60.74,-64.59,-64.59,-60.74,-64.59,-64.59
,dBm/9.36 MHz,2,-60.74,-64.59,-64.59,-60.74,-64.59,-64.59
,dBm/38.16 MHz,3,-54.65,-58.50,-58.50,-54.65,-58.50,-58.50
Propagation Condition,,"1, 2, 3",AWGN,,,,,
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for NOC  to be fulfilled.NOTE 3:SS-RSRP levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,,,,,
