Parameter,,Unit,Cell 2,,,Cell 3,,
,,,T1,T2,T3,T1,T2,T3
Angle of arrival configuration,,,NA,,,Setup 1 according to clause A.3.15.1,,
Assumption for UE beamsNote 7,,,NA,,,Rough,,
Note1,,dBm/15 kHz,,,,-104.7,,
Note1,"Config 1,2,4,5",dBm/SCS,,,,-95.7,,
,"Config 3,6",,,,,,,
SSB_RPNote2,"Config 1,2,4,5",dBm/SCS Note3,"Link only, see clause",,,-88.7,-88.7,-88.7
,"Config 3,6",,A.3.7A,,,,,
,"Config 1,2,3,4,5,6",dB,,,,7,7,7
,,dB,,,,7,7,7
"IoNote2, Note 4","Config 1,2,4,5",dBm/95.04 MHz,,,,-58.92,-58.92,-58.92
,"Config 3,6",,,,,,,
"NOTE 1:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 2:Es/Iot, SSB_RP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 3:VoidNOTE 4: Equivalent power received by an antenna with 0 dBi gain at the centre of the quiet zoneNOTE 5:VoidNOTE 6:VoidNOTE 7:Information about types of UE beam is given in B.2.1.3, and does not limit UE implementation or test system implementation.",,,,,,,,
