Parameter,,Unit,Cell 3,,,Cell 4,,
,,,T1,T2,T3,T1,T2,T3
SSB ARFCN,,,Freq1,,,Freq2,,
Duplex mode,"Config 1,4",,FDD,,,TDD,,
,"Config 2,3,5,6",,TDD,,,TDD,,
TDD configuration,"Config 1,4",,Not Applicable,,,TDDConf.3.1,,
,"Config 2,5",,TDDConf.1.1,,,,,
,"Config 3,6",,TDDConf.2.1,,,,,
BWchannel,"Config 1,4",MHz,"10: NPRB,c = 52",,,"100: NPRB,c = 66",,
,"Config 2,5",,"10: NPRB,c = 52",,,,,
,"Config 3,6",,"40: NPRB,c = 106",,,,,
Data PRBs allocated,"Config 1,4",,52,,,66,,
,"Config 2,5",,52,,,,,
,"Config 3,6",,106,,,,,
DL initial BWP configuration,Config 1~6,,DLBWP.0.1,,,,,
DL dedicated BWP configuration,Config 1~6,,DLBWP.1.1,,,,,
UL initial BWP configuration,Config 1~6,,ULBWP.0.1,,,,,
UL dedicated BWP configuration,Config 1~6,,ULBWP.1.1,,,,,
DRX Cycle,,ms,Not Applicable,,,,,
PDSCH Reference measurement channel,"Config 1,4",,SR.1.1 FDD,,,SR.3.1 TDD,,
,"Config 2,5",,SR.1.1 TDD,,,,,
,"Config 3,6",,SR.2.1 TDD,,,,,
RMSI CORESET Reference Channel,"Config 1,4",,CR.1.1 FDD,,,CR.3.1 TDD,,
,"Config 2,5",,CR.1.1 TDD,,,,,
,"Config 3,6",,CR.2.1 TDD,,,,,
RMC CORESET Reference Channel,"Config 1,4",,CCR.1.1 FDD,,,CCR.3.1 TDD,,
,"Config 2,5",,CCR.1.1 TDD,,,,,
,"Config 3,6",,CCR.2.1 TDD,,,,,
OCNG Patterns,,,OP.1,,,,,
SMTC configuration,,,SMTC.1,,,,,
TCI state,,,NA,,,TCI.State.0,,
TRS configuration,"Config 1,4",,TRS.1.1 FDD,,,TRS.2.1 TDD,,
,"Config 2,5",,TRS.1.1 TDD,,,,,
,"Config 3,6",,TRS.1.2 TDD,,,,,
SSB configuration,"Config 1,2,4,5",,SSB.1 FR1,,,SSB.1 FR2,,
,"Config 3,6",,SSB.2 FR1,,,,,
CSI-RS configuration for CSI reporting,"Config 1,4",,CSI-RS.1.1 FDD,,,CSI-RS.3.1 TDD,,
,"Config 2,5",,CSI-RS.1.1 TDD,,,,,
,"Config 3,6",,CSI-RS.2.1 TDD,,,,,
PDSCH/PDCCH subcarrier spacing,"Config 1,2,4,5",kHz,15 kHz,,,120 kHz,,
,"Config 3,6",,30 kHz,,,,,
reportConfigType,Config 1~6,,N/A,,,Periodic,,
reportQuantity,Config 1~6,,N/A,,,cri-RI-PMI-CQI,,
CSI reporting periodicity,Config 1~6,slot,N/A,,,40,,
CSI reporting offset,Config 1~6,slot,N/A,,,4,,
EPRE ratio of PSS to SSS,,dB,0,,,,,
EPRE ratio of PBCH DMRS to SSS,,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,,
Propagation condition,,,"NALink only, see clause A.3.7A",,,AWGN,,
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.,,,,,,,,
