Parameter,,,Unit,Value
,,,,Test 1
Active E-UTRA PCell,,,,Cell 1
E-UTRA RF Channel Number,,,,1
Active PSCell,,,,Cell 2
RF Channel Number,,,,2
Duplex mode,,"Config 1, 2",,TDD
BWchannel,,"Config 1, 2",,"100: NPRB,c = 66"
Data PRBs allocated,,"Config 1, 2",,24
DL initial BWP configuration,,"Config 1, 2",,DLBWP.0.1
DL dedicated BWP configuration,,"Config 1, 2",,DLBWP.1.1
UL initial BWP configuration,,"Config 1, 2",,ULBWP.0.1
UL dedicated BWP configuration,,"Config 1, 2",,ULBWP.1.1
TDD Configuration,,"Config 1, 2",,TDDConf.3.1
RMSI CORESET Reference Channel,,"Config 1, 2",,CR.3.1 TDD
Dedicated CORESET Reference Channel,,"Config 1, 2",,CCR.3.4 TDD
SSB Configuration,,"Config 1, 2",,SSB.1 FR2
NCD-SSB Configuration,,Config 1,,SSB.19 FR2
SMTC Configuration,,"Config 1, 2",,SMTC pattern 1 for RedCap
PDSCH/PDCCH subcarrier spacing,,"Config 1, 2",,120 KHz
PRACH Configuration,,"Config 1, 2",,Table A.3.8.3.1
SSB index assigned as RLM RS,,"Config 1, 2",,"0,1"
OCNG parameters,,,,OP.5
CP length,,,,Normal
Out of sync transmission parameters,DCI format,,,1-0
,Number of Control OFDM symbols,,,2
,Aggregation level,,CCE,8
,Ratio of hypothetical PDCCH RE energy to average SSS RE energy,,dB,4
,Ratio of hypothetical PDCCH DMRS energy to average SSS RE energy,,dB,4
,DMRS precoder granularity,,,REG bundle size
,REG bundle size,,,6
DRX,,,,OFF
Gap pattern ID,,,,gp0
Layer 3 filtering,,,,Enabled
T310 timer,,,ms,0
T311 timer,,,ms,1000
N310,,,,1
N311,,,,1
CSI-RS for CSI reporting,,"Config 1, 2",,CSI-RS.3.1 TDD
reportConfigType,,,,periodic
reportQuantity,,,,cri-RI-PMI-CQI
CSI reporting periodicity,,,slot,40
CSI reporting offset,,,slot,4
TCI states for PDCCH/PDSCH,,,,TCI.State.2
CSI-RS for tracking,,"Config 1, 2",,TRS.2.1 TDD
T1,,,s,0.2
T2,,,s,9.68
T3,,,s,9.68
D1,,,s,9.64
NOTE 1:All configurations are assigned to the UE prior to the start of time period T1.NOTE 2:UE-specific PDCCH is not transmitted after T1 starts.NOTE 3:E-UTRAN is in non-DRX mode under test.,,,,
