Parameter,,Config,Unit,Test 1,Test 2,Test 3
Note2,NR_TDD_FR1_A NOTE 3,"1,3",dBm/15 kHz,-106,-88,-114
,NR_TDD_FR1_C,,,,,-113
,NR_TDD_FR1_D,,,,,-112.5
,NR_TDD_FR1_E,,,,,-112
,NR_TDD_FR1_A NOTE 5,"2,4",,Not applicableNote 6,-91,-114
,NR_TDD_FR1_C,,,,,-113
,NR_TDD_FR1_D,,,,,-112.5
,NR_TDD_FR1_E,,,,,-112
Note2,NR_TDD_FR1_A NOTE 5,"1,3",dBm/SRS SCS,-106,-88,-114
,NR_TDD_FR1_C,,,,,-113
,NR_TDD_FR1_D,,,,,-112.5
,NR_TDD_FR1_E,,,,,-112
,NR_TDD_FR1_A NOTE 5,"2,4",,Not applicableNote 6,-88,-111
,NR_TDD_FR1_C,,,,,-110
,NR_TDD_FR1_D,,,,,-109.5
,NR_TDD_FR1_E,,,,,-109
on SRS,,1~4,dB,1,1,1
SRS RSRP Note3,NR_TDD_FR1_A NOTE 5,"1,3",dBm/SRS SCS,-105,-87,-113
,NR_TDD_FR1_C,,,,,-112
,NR_TDD_FR1_D,,,,,-111.5
,NR_TDD_FR1_E,,,,,-111
,NR_TDD_FR1_A NOTE 5,"2,4",,Not applicableNote 6,-87,-110
,NR_TDD_FR1_C,,,,,-109
,NR_TDD_FR1_D,,,,,-108.5
,NR_TDD_FR1_E,,,,,-108
Io Note3,NR_TDD_FR1_A NOTE 5,"1,3",dBm/9.36 MHz,-74.51,-56.51,-82.51
,NR_TDD_FR1_C,,,,,-81.51
,NR_TDD_FR1_D,,,,,-81.01
,NR_TDD_FR1_E,,,,,-79.51
,NR_TDD_FR1_A NOTE 5,"2,4",dBm/38.16 MHz,Not applicableNote 6,-53.42,-76.42
,NR_TDD_FR1_C,,,,,-75.42
,NR_TDD_FR1_D,,,,,-74.92
,NR_TDD_FR1_E,,,,,-74.42
on SRS,,1~4,dB,1,1,1
Propagation condition,,1~4,,AWGN,AWGN,AWGN
Antenna configuration,,1~4,,1x2,1x2,1x2
SRS configuration,,"1,3",,SRSConf.1,SRSConf.1,SRSConf.1
,,"2,4",,SRSConf.2,SRSConf.2,SRSConf.2
NOTE 1:The resources for uplink transmission are assigned to the UE prior to the start of the test.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.NOTE 5:The test configuration excludes support for band n51 and it is not required to run this test on band n51 in this release of the specificationNOTE 6:Test 1 is not used when testing with 30 kHz SSB SCS,,,,,,
