Parameter,,,Unit,Test 1,,Test 2,,Test 3,
,,,,Cell 2,Cell 3,Cell 2,Cell 3,Cell 2,Cell 3
Cell ID,,,,489,0,489,0,489,0
SSB ARFCN,,,,freq1,,freq1,,freq1,
Duplex mode,,"Config 1,4",,FDD,,,,,
,,"Config 2,3,5,6",,TDD,,,,,
TDD configuration,,"Config 1,4",,Not Applicable,,,,,
,,"Config 2,5",,TDDConf.1.1,,,,,
,,"Config 3,6",,TDDConf.2.1,,,,,
BWchannel,,"Config 1,4",MHz,"10: NPRB,c = 52",,,,,
,,"Config 2,5",,"10: NPRB,c = 52",,,,,
,,"Config 3,6",,"40: NPRB,c = 106",,,,,
BWP configuration,,Initial DL BWP,,DLBWP.0.1,,,,,
,,Dedicated DL BWP,,DLBWP.1.1,,,,,
,,Initial UL BWP,,ULBWP.0.1,,,,,
,,Dedicated UL BWP,,ULBWP.1.1,,,,,
DRX Cycle,,,ms,Not Applicable,,,,,
PDSCH Reference measurement channel,,"Config 1,4",,SR.1.1 FDD,-,SR.1.1 FDD,-,SR.1.1 FDD,-
,,"Config 2,5",,SR.1.1 TDD,,SR.1.1 TDD,,SR.1.1 TDD,
,,"Config 3,6",,SR2.1 TDD,,SR2.1 TDD,,SR2.1 TDD,
RMSI CORESET Reference Channel,,"Config 1,4",,CR.1.1 FDD,-,CR.1.1 FDD,-,CR.1.1 FDD,
,,"Config 2,5",,CR.1.1 TDD,,CR.1.1 TDD,,CR.1.1 TDD,
,,"Config 3,6",,CR.2.1 TDD,,CR.2.1 TDD,,CR.2.1 TDD,
Control Channel RMC,,"Config 1,4",,CCR.1.1 FDD,-,CCR.1.1 FDD,-,CCR.1.1 FDD,-
,,"Config 2,5",,CCR.1.1 TDD,,CCR.1.1 TDD,,CCR.1.1 TDD,
,,"Config 3,6",,CCR.2.1 TDD,,CCR.2.1 TDD,,CCR.2.1 TDD,
TRS configuration,,"Config 1,4",,TRS.1.1 FDD,-,TRS.1.1 FDD,-,TRS.1.1 FDD,-
,,"Config 2,5",,TRS.1.1 TDD,,TRS.1.1 TDD,,TRS.1.1 TDD,
,,"Config 3,6",,TRS.1.2 TDD,,TRS.1.2 TDD,,TRS.1.2 TDD,
OCNG Patterns,,,,OP. 1,,,,,
SS-RSSI-Measurement,,,,Not Applicable,,,,,
Time offset with,,"Config 1,4",ms,-,3,-,3,-,3
Cell 2,,"Config 2,3,5,6",s,-,3,-,3,-,3
SMTC,,"Config 1,4",,SMTC.2,,,,,
configuration,,"Config 2,3,5,6",,SMTC.1,,,,,
SSB configuration,,"Config 1,2,4,5",,SSB.1 FR1,,,,,
,,"Config 3,6",,SSB.2 FR1,,,,,
PDSCH/PDCCH,,"Config 1,2,4,5",kHz,15 kHz,,,,,
subcarrier spacing,,"Config 3,6",,30 kHz,,,,,
EPRE ratio of PSS to SSS,,,dB,0,0,0,0,0,0
EPRE ratio of PBCH DMRS to SSS,,,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,,,
Note2,"Config 1,2,4,5","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 7",dBm/15 kHz,-85,,-101,,-114,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-113.5,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-113,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-112.5,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-112,
,,NR_FDD_FR1_F,,,,,,-111.5,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-111,
,,NR_FDD_FR1_H,,,,,,-110.5,
,,NR_FDD_FR1_N,,,,,,-107.5,
,"Config 3,6","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 7",,-91,,-,,-114,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-113.5,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-113,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-112.5,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-112,
,,NR_FDD_FR1_F,,,,,,-111.5,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-111,
,,NR_FDD_FR1_H,,,,,,-110.5,
,,NR_FDD_FR1_N,,,,,,-107.5,
Note2,"Config 1,2,4,5","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 7",dBm/SC S,-85,,-101,,-114,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-113.5,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-113,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-112.5,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-112,
,,NR_FDD_FR1_F,,,,,,-111.5,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-111,
,,NR_FDD_FR1_H,,,,,,-110.5,
,,NR_FDD_FR1_N,,,,,,-107.5,
,"Config 3,6","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 7",,-88,,-,,-111,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-110.5,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-110,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-109.5,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-109,
,,NR_FDD_FR1_F,,,,,,-108.5,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-108,
,,NR_FDD_FR1_H,,,,,,-107.5,
,,NR_FDD_FR1_N,,,,,,-104.5,
,,,dB,-1.76,,-4.7,,-5.46,-5.46
,,,dB,3,3,-2.9,-2.9,-4,-4
SS-RSRPNote3,"Config 1,2,4,5","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 7",dBm/SCS,-82,-82,-103.9,-103.9,-118,-118
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-117.5,-117.5
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-117,-117
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-116.5,-116.5
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-116,-116
,,NR_FDD_FR1_F,,,,,,-115.5,-115.5
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-115,-115
,,NR_FDD_FR1_H,,,,,,-114.5,-114.5
,,NR_FDD_FR1_N,,,,,,-111.5,-111.5
,"Config 3,6","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 7",,-85,-85,-,-,-115,-115
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-114.5,-114.5
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-114,-114
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-113.5,-113.5
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-113,-113
,,NR_FDD_FR1_F,,,,,,-112.5,-112.5
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-112,-112
,,NR_FDD_FR1_H,,,,,,-111.5,-111.5
,,NR_FDD_FR1_N,,,,,,-108.5,-108.5
SS-RSRQ Note3,,"NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 7",dB,-14.77,-14.77,-16.76,-16.76,-17.34,-17.34
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,,
,,NR_FDD_FR1_F,,,,,,,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,,
,,NR_FDD_FR1_H,,,,,,,
,,NR_FDD_FR1_N,,,,,,,
IoNote3,"Config 1,2,4,5","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 7",dBm/9.36 MHz,-50,,-70,,-83.5,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-83,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-82.5,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-82,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-81.5,
,,NR_FDD_FR1_F,,,,,,-81,
