Parameter,Unit,Test 1,,Test 2,
,,Cell 2,Cell 3,Cell 2,Cell 3
AoA setup,,Setup 1 in clause A.3.15,,Setup 1 in clause A.3.15,
Assumption for UE beamsNote 8,,Rough,,Rough,
Note1,dBm/15 kHzNote4,-94.03,,-94.03,
Note1,dBm/SCSNote3,-85.0,,-85.0,
for SSB,dB,-1.75,-1.75,-3,-3
for CSI-RS,dB,-1.75,-1.75,-3,-3
CSI-RPNote2,dBm/SCS Note4,-86.75,-86.75,-88,-88
CSI-RSRQNote2,dB,-14.75,-14.75,-15.56,-15.56
for SSB,dB,-1.75,-1.75,-3,-3
for CSI-RS,dB,-1.75,-1.75,-3,-3
IoNote2,dBm/95.04 MHz Note4,-53.8,-53.8,-54.25,-54.25
"NOTE 1:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 2:CSI-RSRQ, CSI-RP, and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 3:CSI-RSRQ and CSI-RP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.NOTE 4: Equivalent power received by an antenna with 0 dBi gain at the centre of the quiet zoneNOTE 5:As observed with 0 dBi gain antenna at the centre of the quiet zoneNOTE 6:VoidNOTE 7: VoidNOTE 8:Information about types of UE beam is given in B.2.1.3, and does not limit UE implementation or test system implementation",,,,,
